_T1,label,_T2,instances,date_B2,length,ext,value
JK000482,1206IbnCabdWahhab.MukhtasarSira,ShamAY0034441,17,1206,154434,-ara1,ShamAY0034441-ara1
JK000482,0839MahdiAhmadIbnYahya.BahrZakhkhar,Zaydiyya0000063,1,839,530232,-ara1,Zaydiyya0000063-ara1
JK000482,0378HakimKabir.ShicarAshabHadith,Shia002073,1,378,10602,-ara1,Shia002073-ara1
JK000482,0281AbuZurcaDimashqi.Tarikh,Shamela0030741,1,281,75006,-ara1.mARkdown,Shamela0030741-ara1.mARkdown
JK000482,0643DiyaDinMuqaddasi.Cudda,Shamela0009385,3,643,9757,-ara1,Shamela0009385-ara1
JK000482,0261AbuHasanCijli.MacrifatThiqat,JK000497,1,261,42473,-ara1.mARkdown,JK000497-ara1.mARkdown
JK000482,0728IbnTaymiyya.IqtidaSirat,Shamela0011620,7,728,128464,-ara1,Shamela0011620-ara1
JK000482,0658IbnAbbar.MucjamAshab,JK009189,1,658,74610,-ara1.completed,JK009189-ara1.completed
JK000482,0626YaqutHamawi.MucjamBuldan,Shamela0023735,1,626,1124202,-ara1.completed,Shamela0023735-ara1.completed
JK000482,0311IbnKhuzaymaNaysaburi.Tawhid,ShamAY0033974,1,311,92233,-ara1,ShamAY0033974-ara1
JK000482,0488IbnFutuhHumaydi.JamcBaynaSahihayn,JK007065,65,488,457750,-ara1,JK007065-ara1
JK000482,0320IbnMuhammadBayhaqi.Mahasin,JK009291,1,320,141930,-ara1,JK009291-ara1
JK000482,0855IbnSabbaghMakki.FusulMuhimma,Shia003727Vols,21,855,436910,-ara1,Shia003727Vols-ara1
JK000482,0363QadiNucman.ManaqibWaMathalib,EShia0086596,3,363,91954,-ara1.completed,EShia0086596-ara1.completed
JK000482,0505Ghazali.IhyaCulumDin,JK000001,5,505,992049,-ara1,JK000001-ara1
JK000482,0281IbnAbiDunya.Warac,JK000019,2,281,11248,-ara1.completed,JK000019-ara1.completed
JK000482,0458Bayhaqi.ShucabIman,JK000021,22,458,920400,-ara1.completed,JK000021-ara1.completed
JK000482,0430AbuNucaymIsbahani.HilyatAwliya,JK000022,66,430,1182043,-ara1.completed,JK000022-ara1.completed
JK000482,0281IbnAbiDunya.Manamat,JK000038,2,281,24208,-ara1.mARkdown,JK000038-ara1.mARkdown
JK000482,0281IbnAbiDunya.Hilm,JK000049,2,281,5601,-ara1.completed,JK000049-ara1.completed
JK000482,0281IbnAbiDunya.Hawatif,JK000050,2,281,18577,-ara1.mARkdown,JK000050-ara1.mARkdown
JK000482,0181IbnMubarak.Zuhd,JK000055,1,181,136770,-ara1,JK000055-ara1
JK000482,0751IbnQayyimJawziyya.HadiArwah,JK000083,7,751,110194,-ara1,JK000083-ara1
JK000482,1327AhmadIbrahimCisa.TawdihMaqasid,JK000098,1,1327,227310,-ara1,JK000098-ara1
JK000482,0751IbnQayyimJawziyya.SawaciqMursala,JK000101,1,751,188272,-ara1,JK000101-ara1
JK000482,0256Bukhari.Sahih,JK000110,79,256,593471,-ara1.completed,JK000110-ara1.completed
JK000482,0303Nasai.SunanSughra,JK000130,19,303,354804,-ara1.completed,JK000130-ara1.completed
JK000482,0852IbnHajarCasqalani.TahdhibTahdhib,JK000134,8,852,1293865,-ara1.completed,JK000134-ara1.completed
JK000482,1120IbnMuhammadBurhanDinDimashqi.BayanWaTacrif,JK000216,10,1120,154294,-ara1,JK000216-ara1
JK000482,0597IbnJawzi.TahqiqFiAhadithKhilaf,JK000221,10,597,209716,-ara1,JK000221-ara1
JK000482,0804IbnMulaqqin.TuhfatMuhtaj,JK000271,2,804,92735,-ara1,JK000271-ara1
JK000482,0321AbuJacfarTahawi.MukhtasarIkhtilafCulama,JK000292,1,321,362017,-ara1,JK000292-ara1
JK000482,0861IbnHumam.SharhFathQadir,JK000299,6,861,1184211,-ara1,JK000299-ara1
JK000482,0571IbnCasakir.TabyinKadhb,JK000318,1,571,89686,-ara1,JK000318-ara1
JK000482,0728IbnTaymiyya.SarimMaslul,JK000370,2,728,151042,-ara1,JK000370-ara1
JK000482,0728IbnTaymiyya.MajmucFatawa,JK000381,12,728,2951978,-ara1,JK000381-ara1
JK000482,0395IbnMandahMuhammad.Iman,JK000384,5,395,144317,-ara1,JK000384-ara1
JK000482,0303Nasai.SunanKubra,JK000475,151,303,761509,-ara1.completed,JK000475-ara1.completed
JK000482,0385Daraqutni.Sunan,JK000477,10,385,302027,-ara1.completed,JK000477-ara1.completed
JK000482,0287IbnAbiCasim.AhadWaMathani,JK000481,54,287,242792,-ara1.mARkdown,JK000481-ara1.mARkdown
JK000482,0619IbnCabdWahidGhafiqi.LamahatAnwar,ShamAY0034080,1,619,128141,-ara1,ShamAY0034080-ara1
JK000482,0474IbnKhalafBaji.TacdilWaTajrih,JK000499,1,474,137923,-ara1.completed,JK000499-ara1.completed
JK000482,0369AbuShaykhIsbahani.TabaqatMuhaddithin,JK000520,6,369,107275,-ara1.completed,JK000520-ara1.completed
JK000482,0748Dhahabi.TadhkiratHuffaz,JK000532,5,748,322189,-ara1.completed,JK000532-ara1.completed
JK000482,0852IbnHajarCasqalani.IsabaFiTamyiz,JK000533,34,852,1073374,-ara1.completed,JK000533-ara1.completed
JK000482,0498IbnMuhammadAbuBakrIsbahani.Juz,JK000572,1,498,7271,-ara1,JK000572-ara1
JK000482,0343IbnSulaymanAtrabulusi.Hadith,JK000595,9,343,16288,-ara1,JK000595-ara1
JK000482,0643IbnSalahShahrazuri.SiyanatSahihMuslim,JK000603,1,643,28541,-ara1,JK000603-ara1
JK000482,0852IbnHajarCasqalani.WuqufCalaMawquf,JK000609,3,852,11969,-ara1,JK000609-ara1
JK000482,0310IbnAhmadDulabi.Dhariyya,JK000621,13,310,17959,-ara1.completed,JK000621-ara1.completed
JK000482,0414AbuQasimRazi.Fawaid,JK000624,1,414,121143,-ara1,JK000624-ara1
JK000482,0317AbuQasimBaghawi.MusnadUsama,JK000645,1,317,4426,-ara1,JK000645-ara1
JK000482,0576IbnMuhammadSilafi.Mashyakha,JK000649,1,576,22315,-ara1.completed,JK000649-ara1.completed
JK000482,0307IbnHarunRuyani.Musnad,JK000653,16,307,102596,-ara1,JK000653-ara1
JK000482,0535QawwamSunna.DalailNubuwwa,JK000657,6,535,71395,-ara1.completed,JK000657-ara1.completed
JK000482,0402MuhammadSaydawi.MucjamShuyukh,JK000667,1,402,25013,-ara1,JK000667-ara1
JK000482,0303Nasai.KhasaisAmirMumininCali,JK000669,38,303,17382,-ara1.completed,JK000669-ara1.completed
JK000482,0620IbnQudamaMaqdisi.MutahabbinFiLlah,JK000671,1,620,12862,-ara1,JK000671-ara1
JK000482,1307Qannawji.AbjadCulum,JK000676,3,1307,271030,-ara1.completed,JK000676-ara1.completed
