_T1,label,_T2,instances,date_B2,length,ext,value
JK000676,0793AbuHasanMalaqi.TarikhQudat,Shamela0004363,1,793,61479,-ara1.completed,Shamela0004363-ara1.completed
JK000676,1307Qannawji.NaylMaram,Shamela0009759,7,1307,101947,-ara1,Shamela0009759-ara1
JK000676,0456IbnHazm.FadlAndalus,JK009343,1,456,15241,-ara1.mARkdown,JK009343-ara1.mARkdown
JK000676,1127IsmacilHaqqiBurusawi.RuhBayan,ShamAY0034059,8,1127,2429568,-ara1,ShamAY0034059-ara1
JK000676,0698IbnFaraGhassani.NuzhatAbsar,ShamAY0033595,1,698,27379,-ara1,ShamAY0033595-ara1
JK000676,0385IbnShahin.TarghibFiFadailAcmal,ShamAY0034002,2,385,39137,-ara2,ShamAY0034002-ara2
JK000676,0852IbnHajarCasqalani.GharaibMinMusannadFirdaws,ShamAY0032826,1,852,373423,-ara1,ShamAY0032826-ara1
JK000676,1100MuhammadItlidi.IclamNas,JK009306,2,1100,79884,-ara1,JK009306-ara1
JK000676,1152IbrahimShajari.TabaqatZaydiyya,Zaydiyya0000336,2,1152,248845,-ara1,Zaydiyya0000336-ara1
JK000676,0476AclamShantamari.AshcarShucara,Shamela0005449,1,476,80017,-ara1,Shamela0005449-ara1
JK000676,0321AbuJacfarTahawi.SharhMushkilAthar,Shamela0022547,1,321,844016,-ara1,Shamela0022547-ara1
JK000676,1332NurDinSalimi.SharhTalcatShams,ShamIbadiyya0000150,3,1332,149765,-ara1,ShamIbadiyya0000150-ara1
JK000676,0756TaqiDinSubki.Ibhaj,Sham19Y0147104,11,756,619208,-ara3,Sham19Y0147104-ara3
JK000676,1304CabdHayyLaknawi.Hashasa,ShamAY0036013,1,1304,21731,-ara1,ShamAY0036013-ara1
JK000676,0362AbuFarajIsbahani.MaqatilTalibiyyin,Shamela0012404,1,362,128873,-ara1.completed,Shamela0012404-ara1.completed
JK000676,1356MustafaSadiqRafici.IcjazQuran,Shamela0008506,4,1356,67395,-ara1,Shamela0008506-ara1
JK000676,1205MurtadaZabidi.TajCarus,Shia003965Vols,2,1205,4357074,-ara1,Shia003965Vols-ara1
JK000676,0774IbnKathir.IjtihadFiTalabJihad,ShamAY0036178,1,774,4858,-ara1,ShamAY0036178-ara1
JK000676,1145SajaqliZadehMarcashi.TartibCulum,Sham19Y0020970,4,1145,23707,-ara1,Sham19Y0020970-ara1
JK000676,0877IbnYusufZaynDinCamili.SiratMustaqim,Shia001392Vols,1,877,254036,-ara1,Shia001392Vols-ara1
JK000676,0911Suyuti.Muhadarat,Shamela0009099,4,911,119395,-ara1,Shamela0009099-ara1
JK000676,0541IbnCatiyyaAndalusi.MuharrarWajiz,Shamela0023632,1,541,1185307,-ara1.completed,Shamela0023632-ara1.completed
JK000676,0430AbuNucaymIsbahani.DalailNubuwwa,Shamela0010637,1,430,120172,-ara1,Shamela0010637-ara1
JK000676,1085FakhrDinTurayhi.MajmacBahrayn,Shia003961Vols,1,1085,593582,-ara1,Shia003961Vols-ara1
JK000676,0597IbnJawzi.Tabsira,JK007063,2,597,182708,-ara1,JK007063-ara1
JK000676,0728IbnTaymiyya.IhtijajBiQadar,Shamela0000301,1,728,943,-ara1,Shamela0000301-ara1
JK000676,0597CimadDinKatib.KharidatQasr,JK009370Vols,2,597,699015,-ara1.completed,JK009370Vols-ara1.completed
JK000676,0808MuhammadDamiri.HayatHayawanKubra,Shamela0010664,9,808,435882,-ara1,Shamela0010664-ara1
JK000676,0750IbnLuyunTujibi.InalaCilmiyya,LMN20200928,2,750,25645,-ara1.completed,LMN20200928-ara1.completed
JK000676,1304CabdHayyLaknawi.TadhkiratRashid,ShamAY0036018,8,1304,180174,-ara1,ShamAY0036018-ara1
JK000676,0403AbuBakrBaqillani.TaqribWaIrshad,Sham19Y0017883,1,403,205004,-ara1,Sham19Y0017883-ara1
