_T1,label,_T2,instances,date_B2,length,ext,value
JK001030,1206IbnCabdWahhab.MukhtasarSira,ShamAY0034441,2,1206,154434,-ara1,ShamAY0034441-ara1
JK001030,0279Baladhuri.AnsabAshraf,Shamela0009773,39,279,1107224,-ara1.completed,Shamela0009773-ara1.completed
JK001030,1068IbnCaliFuwati.BadrMunir,Zaydiyya0000328,5,1068,195175,-ara1,Zaydiyya0000328-ara1
JK001030,0794BadrDinZarkashi.TashnifMasamic,Sham19Y0122142,1,794,273634,-ara1,Sham19Y0122142-ara1
JK001030,1342MahmudShukriAlusi.MukhtasarTuhfaIthnaCashariyya,Shamela0036091,2,1342,93468,-ara1,Shamela0036091-ara1
JK001030,0573NashwanHimyari.ShamsCulum,Shamela0023358,1,573,729656,-ara1,Shamela0023358-ara1
JK001030,0520IbnMuhammadTurtushi.SirajMuluk,Shamela0001585,3,520,104765,-ara1.mARkdown,Shamela0001585-ara1.mARkdown
JK001030,0443IbnCabdSalamJudhami.Hadith,ShamAY0032817,2,443,3669,-ara1,ShamAY0032817-ara1
JK001030,0362AbuFarajIsbahani.Aghani,JK000927,9,362,1527426,-ara1.completed,JK000927-ara1.completed
JK001030,0360Tabarani.MucjamKabir,Shamela0001733,7,360,1539036,-ara1,Shamela0001733-ara1
JK001030,0413ShaykhMufid.Jamal,Shia003687,3,413,57575,-ara1,Shia003687-ara1
JK001030,0923AhmadQastallani.IrshadSari,Shamela0021715,1,923,3401828,-ara1.completed,Shamela0021715-ara1.completed
JK001030,1332QutbAtfayyish.TaysirTafsir,Tafsir09050,1,1332,1488590,-ara1,Tafsir09050-ara1
JK001030,1450MurtadaCaskari.MacalimMadrasatayn,Shia001663Vols,16,1450,280595,-ara1,Shia001663Vols-ara1
JK001030,1130CabdAllahBahrani.Cawalim,Shia001552,1,1130,199734,-ara1,Shia001552-ara1
JK001030,0749IbnFadlAllahCumari.MasalikAbsar,Shamela0011790,14,749,1128268,-ara1,Shamela0011790-ara1
JK001030,0845Maqrizi.Rasail,Shamela0010710,1,845,72885,-ara1,Shamela0010710-ara1
JK001030,1081MuhammadSalihMazandarani.SharhUsulKafi,Shia001174Vols,3,1081,1847218,-ara1,Shia001174Vols-ara1
JK001030,1450AsgharMuntazarQaim.DawrQabailYamaniyya,Zaydiyya0000238,4,1450,18271,-ara1,Zaydiyya0000238-ara1
JK001030,0400IbnJarirTabariSaghir.Mustarshid,Shia001285,14,400,145565,-ara1,Shia001285-ara1
JK001030,0320IbnMuhammadBayhaqi.Mahasin,JK009291,22,320,141930,-ara1,JK009291-ara1
JK001030,0488IbnFutuhHumaydi.JamcBaynaSahihayn,JK007065,1,488,457750,-ara1,JK007065-ara1
JK001030,1112IbnJumcaHuwayzi.TafsirNurThaqalayn,Shia002389Vols,1,1112,1051070,-ara1,Shia002389Vols-ara1
JK001030,0771Subki.TabaqatShaficiyaKubra,JK000914,1,771,668381,-ara1.mARkdown,JK000914-ara1.mARkdown
JK001030,0251IbnZanjawayh.Amwal,JK011302,1,251,171978,-ara1,JK011302-ara1
JK001030,0855IbnSabbaghMakki.FusulMuhimma,Shia003727Vols,42,855,436910,-ara1,Shia003727Vols-ara1
JK001030,0181IbnMubarak.Musnad,Shia001881,1,181,38400,-ara1,Shia001881-ara1
JK001030,0645IbnNimaHilli.MuthirAhzan,Shia001359,1,645,21227,-ara1,Shia001359-ara1
JK001030,0880IbnAhmadShamsDinAsyuti.IthafAkhissa,Sham19Y0014045,2,880,83989,-ara1,Sham19Y0014045-ara1
JK001030,0281IbnAbiDunya.MatarWaRacd,Shamela0008273,1,281,9420,-ara1.mARkdown,Shamela0008273-ara1.mARkdown
JK001030,0241IbnHanbal.FadailSahaba,JK000482,2,241,127448,-ara1.mARkdown,JK000482-ara1.mARkdown
JK001030,0400IbnCaliHarrani.TuhafCuqul,Shia001153,2,400,159256,-ara1,Shia001153-ara1
JK001030,1138IbnCabdHadiNurDinSindi.HashiyaCalaIbnMajah,Shamela0009810,1,1138,478696,-ara1,Shamela0009810-ara1
JK001030,0325IbnSahlRazi.AkhbarFakhkh,Shamela0117366,1,325,57235,-ara1.completed,Shamela0117366-ara1.completed
JK001030,0276IbnQutaybaDinawari.ShicrWaShucara,Shamela0023785,1,276,120787,-ara1.mARkdown,Shamela0023785-ara1.mARkdown
JK001030,0664IbnTawus.BinaMaqalaFatimiyya,Shia004007,1,664,116011,-ara1,Shia004007-ara1
JK001030,1104IbnHasanHurrCamili.WasailShica,Shia001187Vols,1,1104,3396204,-ara1,Shia001187Vols-ara1
JK001030,1111IbnNasirMuhalla.MatmahAmal,Zaydiyya0000035,1,1111,87593,-ara1,Zaydiyya0000035-ara1
JK001030,1093CabdQadirBaghdadi.KhizanatAdab,Shia004649Vols,4,1093,975252,-ara1,Shia004649Vols-ara1
JK001030,0450AbuHasanMawardi.HawiKabir,ShamAY0034249,3,450,2795709,-ara1,ShamAY0034249-ara1
JK001030,1124IbnCabdFattahTunukabuni.SafinatNajat,Shia004038,13,1124,104505,-ara1,Shia004038-ara1
JK001030,1044IbnBurhanDinHalabi.SiraHalabiyya,Shamela0009873,5,1044,650292,-ara1,Shamela0009873-ara1
JK001030,0671AbuCabdAllahQurtubi.JamicLiAhkamQuran,Shia002616Vols,2,671,2198957,-ara1,Shia002616Vols-ara1
JK001030,1450MuhammadCijajKhatib.AbuHurayra,Shamela0029967,1,1450,58992,-ara1,Shamela0029967-ara1
JK001030,0430AbuNucaymIsbahani.MacrifaSahaba,JK009408,1,430,760680,-ara1.completed,JK009408-ara1.completed
JK001030,0676Nawawi.TahdhibAsma,Shamela0009702,2,676,340596,-ara1.completed,Shamela0009702-ara1.completed
